TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
21.8000,-3.005040E+006,-1.576640E+006,5.386395E+006,0.193152,3.45640,183.424,-60.5252,335.151,18.6737,27.6046,-4.183337E-003,0.992669,72.2989,169.938,1.02568
21.9000,-3.005048E+006,-1.576673E+006,5.386420E+006,0.198386,3.48958,188.391,-62.1763,336.897,18.7020,27.6171,-4.246733E-003,1.00769,72.1489,169.938,1.03145
22.0000,-3.005055E+006,-1.576706E+006,5.386445E+006,0.203714,3.52292,193.446,-63.8571,338.645,18.7303,27.6294,-4.310691E-003,1.02281,71.9990,169.938,1.03722
22.1000,-3.005063E+006,-1.576739E+006,5.386471E+006,0.209136,3.55642,198.592,-65.5678,340.393,18.7586,27.6415,-4.375210E-003,1.03803,71.8491,169.938,1.04300
22.2000,-3.005071E+006,-1.576772E+006,5.386497E+006,0.214654,3.59008,203.828,-67.3087,342.143,18.7868,27.6535,-4.440290E-003,1.05335,71.6992,169.937,1.04880
22.3000,-3.005079E+006,-1.576806E+006,5.386522E+006,0.220268,3.62390,209.155,-69.0802,343.893,18.8151,27.6653,-4.505929E-003,1.06876,71.5493,169.937,1.05460
22.4000,-3.005088E+006,-1.576839E+006,5.386548E+006,0.225978,3.65788,214.574,-70.8824,345.644,18.8433,27.6769,-4.572127E-003,1.08427,71.3994,169.937,1.06041
22.5000,-3.005096E+006,-1.576873E+006,5.386574E+006,0.231787,3.69202,220.086,-72.7156,347.397,18.8715,27.6885,-4.638882E-003,1.09988,71.2495,169.937,1.06624
22.6000,-3.005105E+006,-1.576906E+006,5.386600E+006,0.237695,3.72633,225.692,-74.5801,349.150,18.8997,27.6998,-4.706194E-003,1.11557,71.0996,169.936,1.07207
22.7000,-3.005114E+006,-1.576940E+006,5.386626E+006,0.243702,3.76079,231.392,-76.4762,350.904,18.9280,27.7110,-4.774061E-003,1.13136,70.9497,169.936,1.07791
22.8000,-3.005122E+006,-1.576974E+006,5.386652E+006,0.249810,3.79542,237.187,-78.4042,352.659,18.9562,27.7221,-4.842483E-003,1.14724,70.7998,169.936,1.08377
22.9000,-3.005131E+006,-1.577008E+006,5.386678E+006,0.256019,3.83020,243.079,-80.3643,354.415,18.9843,27.7330,-4.911457E-003,1.16321,70.6499,169.936,1.08963
23.0000,-3.005141E+006,-1.577042E+006,5.386704E+006,0.262330,3.86515,249.067,-82.3568,356.172,19.0125,27.7437,-4.980982E-003,1.17928,70.5000,169.935,1.09551
23.1000,-3.005150E+006,-1.577076E+006,5.386731E+006,0.268745,3.90025,255.154,-84.3820,357.929,19.0407,27.7543,-5.051058E-003,1.19543,70.3501,169.935,1.10139
23.2000,-3.005159E+006,-1.577110E+006,5.386757E+006,0.275263,3.93552,261.339,-86.4401,359.688,19.0689,27.7647,-5.121681E-003,1.21167,70.2002,169.935,1.10728
